id,override,title,description,link
29980,pt_XX,Match KIT Collection - Brasil V2,"Kit oficial ZEUS 2.0 – Gloves of Nations composto por camisola + calção a combinar. 
 Coleção exclusiva e edição limitada inspirada nas grandes nações do futebol mundial e na atmosfera do futebol internacional em 2026. 
 Desenhado para jogadores e guarda-redes que querem representar as suas cores com identidade, rendimento e estilo dentro e fora de campo. 
  
 EDIÇÃO LIMITADA",https://n1gloves.com/pt/inicio/29980-match-kit-collection-brasil-v2
29981,pt_XX,Match KIT Collection - Brasil V3,"Kit oficial ZEUS 2.0 – Gloves of Nations composto por camisola + calção a combinar. 
 Coleção exclusiva e edição limitada inspirada nas grandes nações do futebol mundial e na atmosfera do futebol internacional em 2026. 
 Desenhado para jogadores e guarda-redes que querem representar as suas cores com identidade, rendimento e estilo dentro e fora de campo. 
  
 EDIÇÃO LIMITADA",https://n1gloves.com/pt/inicio/29981-match-kit-collection-brasil-v3
30374,pt_XX,Gym Sack Black,"Chega aos teus jogos e treinos com tudo o que precisas. 
  
 A  Gym Sack N1  é espaçosa, leve e resistente — perfeita para guardar luvas, chuteiras e todo o teu material desportivo. O seu design prático permite organizar o equipamento de forma simples e eficiente. 
  Composição:  100% Poliéster  Leve. Resistente. Funcional.",https://n1gloves.com/pt/inicio/30374-gym-sack-black-8435768047448
30569,pt_XX,Bola de Futebol Training Aura,"Bola de treino com construção de 16 painéis costurados à máquina e padrão FIFA Basic. Desenvolvida para o treino diário de clubes, academias, escolas de futebol e jogadores.   
 Disponível nos tamanhos 3, 4 e 5.",https://n1gloves.com/pt/inicio/30569-bola-de-futebol-training-aura
30574,pt_XX,Bola de Futebol Match Katana Origin,"Bola de jogo e treino com construção híbrida de 16 painéis termocolados e padrão FIFA Quality. Desenvolvida para jogos e competições de futebol 11 e futebol 7.   
  
 Disponível nos tamanhos 3, 4 e 5.",https://n1gloves.com/pt/inicio/30574-bola-de-futebol-match-katana-origin
30590,pt_XX,Bola de Futebol Match Katana Edge,"Bola de jogo e treino com construção híbrida de 16 painéis termocolados e padrão FIFA Quality. Desenvolvida para jogos e competições de futebol 11 e futebol 7.   
  
 Disponível nos tamanhos 3, 4 e 5.",https://n1gloves.com/pt/inicio/30590-bola-de-futebol-match-katana-edge
30591,pt_XX,Bola de Futebol Pro Match Elysium,"Bola de jogo premium com construção de 20 painéis costurados à mão e revestimento em microfibra japonesa. Desenvolvida para proporcionar um toque de alta qualidade e um desempenho ideal durante o jogo. 
 Disponível no tamanho 5.",https://n1gloves.com/pt/inicio/30591-bola-de-futebol-pro-match-elysium
31023,pt_XX,Camisola para Guarda-Redes Carbon,"Camisola de manga comprida para treino. 
 Confeccionada em poliéster, um tecido que proporciona liberdade de movimentos, leveza e excelente respirabilidade. 
  Composição:  100% Poliéster.",https://n1gloves.com/pt/inicio/31023-camisola-para-guarda-redes-carbon
31045,pt_XX,Sweatshirt Speedo Black N1,"Sweat de treino para guarda-redes. 
 Desenvolvida com uma combinação de poliéster e elastano, oferece um ajuste excecional e total liberdade de movimentos durante os treinos.",https://n1gloves.com/pt/inicio/31045-sweatshirt-speedo-black-n1
31048,pt_XX,Sweatshirt de treino Tarry Black,"Sweat de treino para guarda-redes. 
 Desenvolvida com uma combinação de poliéster e elastano, oferece um ajuste excecional e total liberdade de movimentos durante os treinos.",https://n1gloves.com/pt/inicio/31048-sweatshirt-de-treino-tarry-black
31049,pt_XX,Sweatshirt de treino Tarry White,"Sweat de treino para guarda-redes. 
 Desenvolvida com uma combinação de poliéster e elastano, oferece um ajuste excecional e total liberdade de movimentos durante os treinos.",https://n1gloves.com/pt/inicio/31049-sweatshirt-de-treino-tarry-white
31050,pt_XX,Calça Tarry Black,"Desenvolvidas com tecido  TARRY , uma combinação técnica de poliéster e elastano que proporciona um ajuste excecional, máxima elasticidade e total liberdade de movimentos. 
 A sua estrutura leve oferece um conforto superior sem comprometer a resistência exigida pelos treinos diários.",https://n1gloves.com/pt/inicio/31050-calca-tarry-black
31052,pt_XX,Calça Tarry White,"Desenvolvidas com tecido  TARRY , uma combinação técnica de poliéster e elastano que proporciona um ajuste excecional, máxima elasticidade e total liberdade de movimentos. 
 A sua estrutura leve oferece um conforto superior sem comprometer a resistência exigida pelos treinos diários.",https://n1gloves.com/pt/inicio/31052-calca-tarry-white
23498,pt_XX,Luvas de Guarda-Redes Zeus 2.0 Carbon UGT+ II,"Descobre a evolução da luva de guarda-redes com máximo rendimento, conforto e ajuste. A Zeus 2.0 redefine a performance com tecnologias de última geração como o corte Vapor Negativo e o corpo em Airflex Pro.",https://n1gloves.com/pt/linha/23498-luvas-de-guarda-redes-zeus-20-carbon-ugt-ii
23499,pt_XX,Luvas de Guarda-Redes Zeus 2.0 Snow UGT+ II,"Descobre a evolução da luva de guarda-redes com máximo rendimento, conforto e ajuste. A Zeus 2.0 redefine a performance com tecnologias de última geração como o corte Vapor Negativo e o corpo em Airflex Pro.",https://n1gloves.com/pt/linha/23499-luvas-de-guarda-redes-zeus-20-snow-ugt-ii
